Year,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,mean,sd,p2_5,p25,p50,p75,p97_5,deterministic
2040,ELV_collected,BEV,elvTransmission,calstainlessSteel,,38049153.59649658,0.0,38049153.59649658,38049153.59649658,38049153.59649658,38049153.59649658,38049153.59649658,38049153.59649658
2040,ELV_collected,BEV,elvTrim,calAl_6xxx,,8633768.489141464,0.0,8633768.489141464,8633768.489141464,8633768.489141464,8633768.489141464,8633768.489141464,8633768.489141464
2040,ELV_collected,BEV,elvTrim,calAl_7xxx,,2158909.9752926826,0.0,2158909.9752926826,2158909.9752926826,2158909.9752926826,2158909.9752926826,2158909.9752926826,2158909.9752926826
2040,ELV_collected,BEV,elvTrim,calHSS,,27922123.332309727,3.725327551923702e-09,27922123.332309723,27922123.332309723,27922123.332309723,27922123.332309723,27922123.332309723,27922123.332309723
2040,ELV_collected,BEV,elvTrim,calMagnesium,,2443835.6207764144,0.0,2443835.6207764144,2443835.6207764144,2443835.6207764144,2443835.6207764144,2443835.6207764144,2443835.6207764144
2040,ELV_collected,BEV,elvTrim,calalloySteel,,8372737.904043199,9.313318879809254e-10,8372737.904043198,8372737.904043198,8372737.904043198,8372737.904043198,8372737.904043198,8372737.904043198
2040,ELV_collected,BEV,elvTrim,calcastAluminiumAlSiCu,,5396266.764860152,0.0,5396266.764860152,5396266.764860152,5396266.764860152,5396266.764860152,5396266.764860152,5396266.764860152
2040,ELV_collected,BEV,elvTrim,calcastAluminiumAlSiMg,,5396410.489807129,0.0,5396410.489807129,5396410.489807129,5396410.489807129,5396410.489807129,5396410.489807129,5396410.489807129
2040,ELV_collected,BEV,elvTrim,calmildSteel,,11169499.456262589,0.0,11169499.456262589,11169499.456262589,11169499.456262589,11169499.456262589,11169499.456262589,11169499.456262589
2040,ELV_collected,BEV,elvTrim,calstainlessSteel,,8378657.201185227,9.313318879809254e-10,8378657.201185226,8378657.201185226,8378657.201185226,8378657.201185226,8378657.201185226,8378657.201185226
2040,ELV_collected,BEV,elvWheels,calAl_6xxx,,35331549.454689026,0.0,35331549.454689026,35331549.454689026,35331549.454689026,35331549.454689026,35331549.454689026,35331549.454689026
2040,ELV_collected,BEV,elvWheels,calAl_7xxx,,8827280.947208405,0.0,8827280.947208405,8827280.947208405,8827280.947208405,8827280.947208405,8827280.947208405,8827280.947208405
2040,ELV_collected,BEV,elvWheels,calMagnesium,,9996613.817796707,0.0,9996613.817796707,9996613.817796707,9996613.817796707,9996613.817796707,9996613.817796707,9996613.817796707
2040,ELV_collected,BEV,elvWheels,calcastAluminiumAlSiCu,,17668336.15903854,0.0,17668336.15903854,17668336.15903854,17668336.15903854,17668336.15903854,17668336.15903854,17668336.15903854
2040,ELV_collected,BEV,elvWheels,calcastAluminiumAlSiMg,,26484304.475574493,0.0,26484304.475574493,26484304.475574493,26484304.475574493,26484304.475574493,26484304.475574493,26484304.475574493
2040,ELV_collected,BEV,elvWheels,calmildSteel,,228510063.99536133,0.0,228510063.99536133,228510063.99536133,228510063.99536133,228510063.99536133,228510063.99536133,228510063.99536133
2040,ELV_collected,Diesel,elvBIW,calAHSS,,84067351.8084717,0.0,84067351.8084717,84067351.8084717,84067351.8084717,84067351.8084717,84067351.8084717,84067351.8084717
2040,ELV_collected,Diesel,elvBIW,calAl_5xxx,,45914537.24006654,7.450655103847403e-09,45914537.240066536,45914537.240066536,45914537.240066536,45914537.240066536,45914537.240066536,45914537.240066536
2040,ELV_collected,Diesel,elvBIW,calAl_6xxx,,68866678.0027771,0.0,68866678.0027771,68866678.0027771,68866678.0027771,68866678.0027771,68866678.0027771,68866678.0027771
2040,ELV_collected,Diesel,elvBIW,calHSS,,84059466.04270935,0.0,84059466.04270935,84059466.04270935,84059466.04270935,84059466.04270935,84059466.04270935,84059466.04270935
2040,ELV_collected,Diesel,elvBIW,calMagnesium,,3949560.7504469166,4.656659439904627e-10,3949560.750446916,3949560.750446916,3949560.750446916,3949560.750446916,3949560.750446916,3949560.750446916
2040,ELV_collected,Diesel,elvBIW,calUHSS,,46668207.584991455,0.0,46668207.584991455,46668207.584991455,46668207.584991455,46668207.584991455,46668207.584991455,46668207.584991455
2040,ELV_collected,Diesel,elvBIW,calmildSteel,,158708887.4072266,0.0,158708887.4072266,158708887.4072266,158708887.4072266,158708887.4072266,158708887.4072266,158708887.4072266
2040,ELV_collected,Diesel,elvBrakes,calMagnesium,,379453.1904380768,0.0,379453.1904380768,379453.1904380768,379453.1904380768,379453.1904380768,379453.1904380768,379453.1904380768
2040,ELV_collected,Diesel,elvBrakes,calcastAluminiumAlSiCu,,11030031.362876892,0.0,11030031.362876892,11030031.362876892,11030031.362876892,11030031.362876892,11030031.362876892,11030031.362876892
2040,ELV_collected,Diesel,elvBrakes,calcastIron,,25144740.424385067,0.0,25144740.424385067,25144740.424385067,25144740.424385067,25144740.424385067,25144740.424385067,25144740.424385067
2040,ELV_collected,Diesel,elvBrakes,calmildSteel,,7180713.6698150635,0.0,7180713.6698150635,7180713.6698150635,7180713.6698150635,7180713.6698150635,7180713.6698150635,7180713.6698150635
2040,ELV_collected,Diesel,elvBrakes,calstainlessSteel,,3590134.518585205,0.0,3590134.518585205,3590134.518585205,3590134.518585205,3590134.518585205,3590134.518585205,3590134.518585205
2040,ELV_collected,Diesel,elvCatalyticConverters,calculateCe,,5282.597129195928,0.0,5282.597129195928,5282.597129195928,5282.597129195928,5282.597129195928,5282.597129195928,5282.597129195928
2040,ELV_collected,Diesel,elvCatalyticConverters,calculateLa,,816.1096591188106,1.1368797460704656e-13,816.1096591188107,816.1096591188107,816.1096591188107,816.1096591188107,816.1096591188107,816.1096591188107
2040,ELV_collected,Diesel,elvCatalyticConverters,calculatePd,,2206.5489876642823,0.0,2206.5489876642823,2206.5489876642823,2206.5489876642823,2206.5489876642823,2206.5489876642823,2206.5489876642823
2040,ELV_collected,Diesel,elvCatalyticConverters,calculatePt,,5957.915732599794,0.0,5957.915732599794,5957.915732599794,5957.915732599794,5957.915732599794,5957.915732599794,5957.915732599794
2040,ELV_collected,Diesel,elvChassis,calAHSS,,56003171.07727051,0.0,56003171.07727051,56003171.07727051,56003171.07727051,56003171.07727051,56003171.07727051,56003171.07727051
2040,ELV_collected,Diesel,elvChassis,calAl_6xxx,,22948932.585792538,0.0,22948932.585792538,22948932.585792538,22948932.585792538,22948932.585792538,22948932.585792538,22948932.585792538
2040,ELV_collected,Diesel,elvChassis,calAl_7xxx,,5737409.893245697,0.0,5737409.893245697,5737409.893245697,5737409.893245697,5737409.893245697,5737409.893245697,5737409.893245697
2040,ELV_collected,Diesel,elvChassis,calHSS,,93346424.32540895,1.4901310207694806e-08,93346424.32540894,93346424.32540894,93346424.32540894,93346424.32540894,93346424.32540894,93346424.32540894
2040,ELV_collected,Diesel,elvChassis,calMagnesium,,1974605.8360242841,0.0,1974605.8360242841,1974605.8360242841,1974605.8360242841,1974605.8360242841,1974605.8360242841,1974605.8360242841
2040,ELV_collected,Diesel,elvChassis,calUHSS,,37345817.445526116,0.0,37345817.445526116,37345817.445526116,37345817.445526116,37345817.445526116,37345817.445526116,37345817.445526116
2040,ELV_collected,Diesel,elvChassis,calcastAluminiumAlSiCu,,11474139.07382965,0.0,11474139.07382965,11474139.07382965,11474139.07382965,11474139.07382965,11474139.07382965,11474139.07382965
2040,ELV_collected,Diesel,elvChassis,calcastAluminiumAlSiMg,,17214209.216003414,0.0,17214209.216003414,17214209.216003414,17214209.216003414,17214209.216003414,17214209.216003414,17214209.216003414
2040,ELV_collected,Diesel,elvClosures,calAHSS,,20679160.07835388,0.0,20679160.07835388,20679160.07835388,20679160.07835388,20679160.07835388,20679160.07835388,20679160.07835388
2040,ELV_collected,Diesel,elvClosures,calAHSS_DualPhase,,20687290.847053528,0.0,20687290.847053528,20687290.847053528,20687290.847053528,20687290.847053528,20687290.847053528,20687290.847053528
2040,ELV_collected,Diesel,elvClosures,calAl_5xxx,,22233800.192718506,0.0,22233800.192718506,22233800.192718506,22233800.192718506,22233800.192718506,22233800.192718506,22233800.192718506
2040,ELV_collected,Diesel,elvClosures,calAl_6xxx,,9525533.493442537,0.0,9525533.493442537,9525533.493442537,9525533.493442537,9525533.493442537,9525533.493442537,9525533.493442537
2040,ELV_collected,Diesel,elvClosures,calHSS,,51708906.98898316,0.0,51708906.98898316,51708906.98898316,51708906.98898316,51708906.98898316,51708906.98898316,51708906.98898316
2040,ELV_collected,Diesel,elvClosures,calMagnesium,,1093654.846688807,0.0,1093654.846688807,1093654.846688807,1093654.846688807,1093654.846688807,1093654.846688807,1093654.846688807
2040,ELV_collected,Diesel,elvClosures,calOthers,,10345276.259851456,0.0,10345276.259851456,10345276.259851456,10345276.259851456,10345276.259851456,10345276.259851456,10345276.259851456
2040,ELV_collected,Diesel,elvDriveline,calAl_6xxx,,1545080.446510315,0.0,1545080.446510315,1545080.446510315,1545080.446510315,1545080.446510315,1545080.446510315,1545080.446510315
2040,ELV_collected,Diesel,elvDriveline,calAl_7xxx,,1544123.358099461,2.3283297199523135e-10,1544123.3580994608,1544123.3580994608,1544123.3580994608,1544123.3580994608,1544123.3580994608,1544123.3580994608
2040,ELV_collected,Diesel,elvDriveline,calMagnesium,,531735.9682038426,0.0,531735.9682038426,531735.9682038426,531735.9682038426,531735.9682038426,531735.9682038426,531735.9682038426
2040,ELV_collected,Diesel,elvDriveline,calalloySteel,,10057897.190952303,0.0,10057897.190952303,10057897.190952303,10057897.190952303,10057897.190952303,10057897.190952303,10057897.190952303
2040,ELV_collected,Diesel,elvDriveline,calcastAluminiumAlSiCu,,8647142.843990326,0.0,8647142.843990326,8647142.843990326,8647142.843990326,8647142.843990326,8647142.843990326,8647142.843990326
2040,ELV_collected,Diesel,elvDriveline,calcastAluminiumAlSiMg,,3707016.5153789525,0.0,3707016.5153789525,3707016.5153789525,3707016.5153789525,3707016.5153789525,3707016.5153789525,3707016.5153789525
2040,ELV_collected,Diesel,elvDriveline,calcastIron,,5024938.00491333,0.0,5024938.00491333,5024938.00491333,5024938.00491333,5024938.00491333,5024938.00491333,5024938.00491333
2040,ELV_collected,Diesel,elvDriveline,calmildSteel,,25140674.16187286,3.725327551923702e-09,25140674.161872864,25140674.161872864,25140674.161872864,25140674.161872864,25140674.161872864,25140674.161872864
2040,ELV_collected,Diesel,elvDriveline,calstainlessSteel,,10052323.175945284,0.0,10052323.175945284,10052323.175945284,10052323.175945284,10052323.175945284,10052323.175945284,10052323.175945284
2040,ELV_collected,Diesel,elvEmbeddedElectronicsActuators,actuators,,36131401.32621765,0.0,36131401.32621765,36131401.32621765,36131401.32621765,36131401.32621765,36131401.32621765,36131401.32621765
2040,ELV_collected,Diesel,elvEmbeddedElectronicsCables,cableLike,,4354074.118766785,0.0,4354074.118766785,4354074.118766785,4354074.118766785,4354074.118766785,4354074.118766785,4354074.118766785
2040,ELV_collected,Diesel,elvEmbeddedElectronicsControllers,controllers,,13828412.09449768,0.0,13828412.09449768,13828412.09449768,13828412.09449768,13828412.09449768,13828412.09449768,13828412.09449768
2040,ELV_collected,Diesel,elvEmbeddedElectronicsHeadlights,light,,10819393.057804108,0.0,10819393.057804108,10819393.057804108,10819393.057804108,10819393.057804108,10819393.057804108,10819393.057804108
2040,ELV_collected,Diesel,elvPowerElectronics,powerElectronics,,718451.856378317,1.1641648599761568e-10,718451.8563783169,718451.8563783169,718451.8563783169,718451.8563783169,718451.8563783169,718451.8563783169
2040,ELV_collected,Diesel,elvPowertrain,calAl_6xxx,,2757568.244261742,4.656659439904627e-10,2757568.2442617416,2757568.2442617416,2757568.2442617416,2757568.2442617416,2757568.2442617416,2757568.2442617416
2040,ELV_collected,Diesel,elvPowertrain,calAl_7xxx,,2758553.548655509,4.656659439904627e-10,2758553.5486555095,2758553.5486555095,2758553.5486555095,2758553.5486555095,2758553.5486555095,2758553.5486555095
2040,ELV_collected,Diesel,elvPowertrain,calHSS,,8974544.570798874,0.0,8974544.570798874,8974544.570798874,8974544.570798874,8974544.570798874,8974544.570798874,8974544.570798874
2040,ELV_collected,Diesel,elvPowertrain,calMagnesium,,1898724.6446761487,2.3283297199523135e-10,1898724.644676149,1898724.644676149,1898724.644676149,1898724.644676149,1898724.644676149,1898724.644676149
2040,ELV_collected,Diesel,elvPowertrain,calalloySteel,,8976243.794994354,0.0,8976243.794994354,8976243.794994354,8976243.794994354,8976243.794994354,8976243.794994354,8976243.794994354
2040,ELV_collected,Diesel,elvPowertrain,calcastAluminiumAlSiCu,,44147470.79933166,0.0,44147470.79933166,44147470.79933166,44147470.79933166,44147470.79933166,44147470.79933166,44147470.79933166
2040,ELV_collected,Diesel,elvPowertrain,calcastAluminiumAlSiMg,,11034796.3586998,1.862663775961851e-09,11034796.358699799,11034796.358699799,11034796.358699799,11034796.358699799,11034796.358699799,11034796.358699799
2040,ELV_collected,Diesel,elvPowertrain,calcastIron,,143663568.5548401,2.980262041538961e-08,143663568.55484006,143663568.55484006,143663568.55484006,143663568.55484006,143663568.55484006,143663568.55484006
2040,ELV_collected,Diesel,elvPowertrain,calmildSteel,,8978517.223529816,0.0,8978517.223529816,8978517.223529816,8978517.223529816,8978517.223529816,8978517.223529816,8978517.223529816
2040,ELV_collected,Diesel,elvPowertrain,calstainlessSteel,,8981652.315664291,0.0,8981652.315664291,8981652.315664291,8981652.315664291,8981652.315664291,8981652.315664291,8981652.315664291
2040,ELV_collected,Diesel,elvSteering,calAl_6xxx,,2648376.8386673927,0.0,2648376.8386673927,2648376.8386673927,2648376.8386673927,2648376.8386673927,2648376.8386673927,2648376.8386673927
2040,ELV_collected,Diesel,elvSteering,calAl_7xxx,,661849.5341324806,0.0,661849.5341324806,661849.5341324806,661849.5341324806,661849.5341324806,661849.5341324806,661849.5341324806
2040,ELV_collected,Diesel,elvSteering,calHSS,,3231871.570301056,0.0,3231871.570301056,3231871.570301056,3231871.570301056,3231871.570301056,3231871.570301056,3231871.570301056
2040,ELV_collected,Diesel,elvSteering,calMagnesium,,227764.580354169,0.0,227764.580354169,227764.580354169,227764.580354169,227764.580354169,227764.580354169,227764.580354169
2040,ELV_collected,Diesel,elvSteering,calalloySteel,,4307445.290412903,0.0,4307445.290412903,4307445.290412903,4307445.290412903,4307445.290412903,4307445.290412903,4307445.290412903
2040,ELV_collected,Diesel,elvSteering,calcastAluminiumAlSiCu,,1324030.2491235735,0.0,1324030.2491235735,1324030.2491235735,1324030.2491235735,1324030.2491235735,1324030.2491235735,1324030.2491235735
2040,ELV_collected,Diesel,elvSteering,calcastAluminiumAlSiMg,,1986335.9559154508,0.0,1986335.9559154508,1986335.9559154508,1986335.9559154508,1986335.9559154508,1986335.9559154508,1986335.9559154508
2040,ELV_collected,Diesel,elvSteering,calmildSteel,,10765606.506214142,0.0,10765606.506214142,10765606.506214142,10765606.506214142,10765606.506214142,10765606.506214142,10765606.506214142
2040,ELV_collected,Diesel,elvSteering,calstainlessSteel,,3232711.8173074718,0.0,3232711.8173074718,3232711.8173074718,3232711.8173074718,3232711.8173074718,3232711.8173074718,3232711.8173074718
2040,ELV_collected,Diesel,elvThermalManagement,calAl_6xxx,,4414170.153126717,0.0,4414170.153126717,4414170.153126717,4414170.153126717,4414170.153126717,4414170.153126717,4414170.153126717
2040,ELV_collected,Diesel,elvThermalManagement,calAl_7xxx,,551855.5092102289,0.0,551855.5092102289,551855.5092102289,551855.5092102289,551855.5092102289,551855.5092102289,551855.5092102289
2040,ELV_collected,Diesel,elvThermalManagement,calMagnesium,,379521.6017770023,5.820824299880784e-11,379521.6017770022,379521.6017770022,379521.6017770022,379521.6017770022,379521.6017770022,379521.6017770022
2040,ELV_collected,Diesel,elvThermalManagement,calOthers,,3590380.3954410553,0.0,3590380.3954410553,3590380.3954410553,3590380.3954410553,3590380.3954410553,3590380.3954410553,3590380.3954410553
2040,ELV_collected,Diesel,elvThermalManagement,calalloySteel,,7177658.473253249,0.0,7177658.473253249,7177658.473253249,7177658.473253249,7177658.473253249,7177658.473253249,7177658.473253249
2040,ELV_collected,Diesel,elvThermalManagement,calcastAluminiumAlSiCu,,2206729.5235633845,0.0,2206729.5235633845,2206729.5235633845,2206729.5235633845,2206729.5235633845,2206729.5235633845,2206729.5235633845
2040,ELV_collected,Diesel,elvThermalManagement,calcastAluminiumAlSiMg,,3309330.2855348582,4.656659439904627e-10,3309330.2855348587,3309330.2855348587,3309330.2855348587,3309330.2855348587,3309330.2855348587,3309330.2855348587
2040,ELV_collected,Diesel,elvThermalManagement,calmildSteel,,7180971.529664992,9.313318879809254e-10,7180971.529664993,7180971.529664993,7180971.529664993,7180971.529664993,7180971.529664993,7180971.529664993
